Date, Time, Height in MM
02/11/2015, 19:16:50, 1129
02/11/2015, 19:16:52, 1129
02/11/2015, 19:16:53, 1129
02/11/2015, 19:16:55, 1129
02/11/2015, 19:16:57, 1129
02/11/2015, 19:16:59, 1129
02/11/2015, 19:17:00, 1129
02/11/2015, 19:17:02, 1129
02/11/2015, 19:17:04, 1129
02/11/2015, 19:17:06, 1129
02/11/2015, 19:17:07, 1129
02/11/2015, 19:17:09, 1129
02/11/2015, 19:17:11, 1129
02/11/2015, 19:17:13, 1129
02/11/2015, 19:17:14, 1130
02/11/2015, 19:17:16, 1129
02/11/2015, 19:17:18, 1129
02/11/2015, 19:17:20, 1129
02/11/2015, 19:17:22, 1129
02/11/2015, 19:17:23, 1129
02/11/2015, 19:17:25, 1129
02/11/2015, 19:17:27, 1129
02/11/2015, 19:17:29, 1129
02/11/2015, 19:17:30, 1129
02/11/2015, 19:17:32, 1129
02/11/2015, 19:17:34, 1129
02/11/2015, 19:17:36, 1129
02/11/2015, 19:17:37, 1128
02/11/2015, 19:17:39, 1129
02/11/2015, 19:17:41, 1129
02/11/2015, 19:17:43, 1129
02/11/2015, 19:17:44, 1128
02/11/2015, 19:17:46, 1129
02/11/2015, 19:17:48, 1129
02/11/2015, 19:17:50, 1129
02/11/2015, 19:17:52, 1129
02/11/2015, 19:17:53, 1129
02/11/2015, 19:17:55, 1129
02/11/2015, 19:17:57, 1129
02/11/2015, 19:17:59, 1129
02/11/2015, 19:18:00, 1129
02/11/2015, 19:18:02, 1129
02/11/2015, 19:18:04, 1129
02/11/2015, 19:18:06, 1129
02/11/2015, 19:18:07, 1129
02/11/2015, 19:18:09, 1129
02/11/2015, 19:18:11, 1129
02/11/2015, 19:18:13, 1129
02/11/2015, 19:18:14, 1129
02/11/2015, 19:18:16, 1129
02/11/2015, 19:18:18, 1129
02/11/2015, 19:18:20, 1129
02/11/2015, 19:18:21, 1129
02/11/2015, 19:18:23, 1129
02/11/2015, 19:18:25, 1129
02/11/2015, 19:18:27, 1129
02/11/2015, 19:18:29, 1129
02/11/2015, 19:18:30, 1128
02/11/2015, 19:18:32, 1129
02/11/2015, 19:18:34, 1129
02/11/2015, 19:18:36, 1129
02/11/2015, 19:18:37, 1129
02/11/2015, 19:18:39, 1129
02/11/2015, 19:18:41, 1129
02/11/2015, 19:18:43, 1129
02/11/2015, 19:18:44, 1129
02/11/2015, 19:18:46, 1129
02/11/2015, 19:18:48, 1128
02/11/2015, 19:18:50, 1129
02/11/2015, 19:18:51, 1128
02/11/2015, 19:18:53, 1129
02/11/2015, 19:18:55, 1129
02/11/2015, 19:18:57, 1129
02/11/2015, 19:18:58, 1129
02/11/2015, 19:19:00, 1129
02/11/2015, 19:19:02, 1129
02/11/2015, 19:19:04, 1129
02/11/2015, 19:19:06, 1129
02/11/2015, 19:19:07, 1129
02/11/2015, 19:19:09, 1129
02/11/2015, 19:19:11, 1129
02/11/2015, 19:19:13, 1129
02/11/2015, 19:19:14, 1129
02/11/2015, 19:19:16, 1129
02/11/2015, 19:19:18, 1129
02/11/2015, 19:19:20, 1128
02/11/2015, 19:19:21, 1129
02/11/2015, 19:19:23, 1129
02/11/2015, 19:19:25, 1129
02/11/2015, 19:19:27, 1129
02/11/2015, 19:19:28, 1129
02/11/2015, 19:19:30, 1129
02/11/2015, 19:19:32, 1129
02/11/2015, 19:19:34, 1129
02/11/2015, 19:19:35, 1129
02/11/2015, 19:19:37, 1129
02/11/2015, 19:19:39, 1129
02/11/2015, 19:19:41, 1129
02/11/2015, 19:19:43, 1129
02/11/2015, 19:19:44, 1129
02/11/2015, 19:19:46, 1129
02/11/2015, 19:19:48, 1129
02/11/2015, 19:19:50, 1129
02/11/2015, 19:19:51, 1129
02/11/2015, 19:19:53, 1129
02/11/2015, 19:19:55, 1128
02/11/2015, 19:19:57, 1128
02/11/2015, 19:19:58, 1128
02/11/2015, 19:20:00, 1128
02/11/2015, 19:20:02, 1128
02/11/2015, 19:20:04, 1128
02/11/2015, 19:20:05, 1128
02/11/2015, 19:20:07, 1128
02/11/2015, 19:20:09, 1128
02/11/2015, 19:20:11, 1128
02/11/2015, 19:20:13, 1128
02/11/2015, 19:20:14, 1128
02/11/2015, 19:20:16, 1129
02/11/2015, 19:20:18, 1129
02/11/2015, 19:20:20, 1129
02/11/2015, 19:20:21, 1129
02/11/2015, 19:20:23, 1128
02/11/2015, 19:20:25, 1128
02/11/2015, 19:20:27, 1128
02/11/2015, 19:20:28, 1128
02/11/2015, 19:20:30, 1128
02/11/2015, 19:20:32, 1129
02/11/2015, 19:20:34, 1129
02/11/2015, 19:20:35, 1129
02/11/2015, 19:20:37, 1129
02/11/2015, 19:20:39, 1129
02/11/2015, 19:20:41, 1128
02/11/2015, 19:20:42, 1128
02/11/2015, 19:20:44, 1128
02/11/2015, 19:20:46, 1128
02/11/2015, 19:20:48, 1128
02/11/2015, 19:20:50, 1128
02/11/2015, 19:20:51, 1128
02/11/2015, 19:20:53, 1128
02/11/2015, 19:20:55, 1128
02/11/2015, 19:20:57, 1129
02/11/2015, 19:20:58, 1128
02/11/2015, 19:21:00, 1129
02/11/2015, 19:21:02, 1128
02/11/2015, 19:21:04, 1128
02/11/2015, 19:21:05, 1128
02/11/2015, 19:21:07, 1128
02/11/2015, 19:21:09, 1128
02/11/2015, 19:21:11, 1128
02/11/2015, 19:21:12, 1128
02/11/2015, 19:21:14, 1129
02/11/2015, 19:21:16, 1129
02/11/2015, 19:21:18, 1129
02/11/2015, 19:21:19, 1129
02/11/2015, 19:21:21, 1129
02/11/2015, 19:21:23, 1129
02/11/2015, 19:21:25, 1129
02/11/2015, 19:21:27, 1129
02/11/2015, 19:21:28, 1129
02/11/2015, 19:21:30, 1129
02/11/2015, 19:21:32, 1129
02/11/2015, 19:21:34, 1129
02/11/2015, 19:21:35, 1129
02/11/2015, 19:21:37, 1128
02/11/2015, 19:21:39, 1128
02/11/2015, 19:21:41, 1128
02/11/2015, 19:21:42, 1128
02/11/2015, 19:21:44, 1128
02/11/2015, 19:21:46, 1128
02/11/2015, 19:21:48, 1129
02/11/2015, 19:21:49, 1129
02/11/2015, 19:21:51, 1129
02/11/2015, 19:21:53, 1129
02/11/2015, 19:21:55, 1129
02/11/2015, 19:21:57, 1129
02/11/2015, 19:21:58, 1129
02/11/2015, 19:22:00, 1129
02/11/2015, 19:22:02, 1129
02/11/2015, 19:22:04, 1129
02/11/2015, 19:22:05, 1129
02/11/2015, 19:22:07, 1129
02/11/2015, 19:22:09, 1129
02/11/2015, 19:22:11, 1128
02/11/2015, 19:22:12, 1128
02/11/2015, 19:22:14, 1129
02/11/2015, 19:22:16, 1129
02/11/2015, 19:22:18, 1129
02/11/2015, 19:22:19, 1129
02/11/2015, 19:22:21, 1129
02/11/2015, 19:22:23, 1129
02/11/2015, 19:22:25, 1129
02/11/2015, 19:22:26, 1129
02/11/2015, 19:22:28, 1129
02/11/2015, 19:22:30, 1129
02/11/2015, 19:22:32, 1129
02/11/2015, 19:22:34, 1129
02/11/2015, 19:22:35, 1129
02/11/2015, 19:22:37, 1129
02/11/2015, 19:22:39, 1129
02/11/2015, 19:22:41, 1129
02/11/2015, 19:22:42, 1129
02/11/2015, 19:22:44, 1129
02/11/2015, 19:22:46, 1129
02/11/2015, 19:22:48, 1129
02/11/2015, 19:22:49, 1129
02/11/2015, 19:22:51, 1129
02/11/2015, 19:22:53, 1129
02/11/2015, 19:22:55, 1129
02/11/2015, 19:22:56, 1129
02/11/2015, 19:22:58, 1129
02/11/2015, 19:23:00, 1129
02/11/2015, 19:23:02, 1128
02/11/2015, 19:23:03, 1128
02/11/2015, 19:23:05, 1128
02/11/2015, 19:23:07, 1128
02/11/2015, 19:23:09, 1128
02/11/2015, 19:23:11, 1129
02/11/2015, 19:23:12, 1129
02/11/2015, 19:23:14, 1129
02/11/2015, 19:23:16, 1129
02/11/2015, 19:23:18, 1129
02/11/2015, 19:23:19, 1129
02/11/2015, 19:23:21, 1129
02/11/2015, 19:23:23, 1129
02/11/2015, 19:23:25, 1128
02/11/2015, 19:23:26, 1128
02/11/2015, 19:23:28, 1128
02/11/2015, 19:23:30, 1128
02/11/2015, 19:23:32, 1128
02/11/2015, 19:23:33, 1128
02/11/2015, 19:23:35, 1128
02/11/2015, 19:23:37, 1128
02/11/2015, 19:23:39, 1129
02/11/2015, 19:23:41, 1129
02/11/2015, 19:23:42, 1129
02/11/2015, 19:23:44, 1129
02/11/2015, 19:23:46, 1129
02/11/2015, 19:23:48, 1129
02/11/2015, 19:23:49, 1129
02/11/2015, 19:23:51, 1129
02/11/2015, 19:23:53, 1129
02/11/2015, 19:23:55, 1128
02/11/2015, 19:23:56, 1128
02/11/2015, 19:23:58, 1128
02/11/2015, 19:24:00, 1128
02/11/2015, 19:24:02, 1128
02/11/2015, 19:24:03, 1128
02/11/2015, 19:24:05, 1128
02/11/2015, 19:24:07, 1128
02/11/2015, 19:24:09, 1128
02/11/2015, 19:24:10, 1128
02/11/2015, 19:24:12, 1128
02/11/2015, 19:24:14, 1129
02/11/2015, 19:24:16, 1129
02/11/2015, 19:24:18, 1129
02/11/2015, 19:24:19, 1128
02/11/2015, 19:24:21, 1129
02/11/2015, 19:24:23, 1128
02/11/2015, 19:24:25, 1129
02/11/2015, 19:24:26, 1129
02/11/2015, 19:24:28, 1130
02/11/2015, 19:24:30, 1130
02/11/2015, 19:24:32, 1130
02/11/2015, 19:24:33, 1130
02/11/2015, 19:24:35, 1130
02/11/2015, 19:24:37, 1129
02/11/2015, 19:24:39, 1129
02/11/2015, 19:24:40, 1129
02/11/2015, 19:24:42, 1129
02/11/2015, 19:24:44, 1129
02/11/2015, 19:24:46, 1129
02/11/2015, 19:24:47, 1129
02/11/2015, 19:24:49, 1129
02/11/2015, 19:24:51, 1129
02/11/2015, 19:24:53, 1129
02/11/2015, 19:24:55, 1129
02/11/2015, 19:24:56, 1129
02/11/2015, 19:24:58, 1128
02/11/2015, 19:25:00, 1128
02/11/2015, 19:25:02, 1128
02/11/2015, 19:25:03, 1129
02/11/2015, 19:25:05, 1129
02/11/2015, 19:25:07, 1129
02/11/2015, 19:25:09, 1129
02/11/2015, 19:25:10, 1129
02/11/2015, 19:25:12, 1129
02/11/2015, 19:25:14, 1129
02/11/2015, 19:25:16, 1129
02/11/2015, 19:25:17, 1129
02/11/2015, 19:25:19, 1129
02/11/2015, 19:25:21, 1129
02/11/2015, 19:25:23, 1129
02/11/2015, 19:25:25, 1129
02/11/2015, 19:25:26, 1130
02/11/2015, 19:25:28, 1130
02/11/2015, 19:25:30, 1130
02/11/2015, 19:25:32, 1130
02/11/2015, 19:25:33, 1130
02/11/2015, 19:25:35, 1130
02/11/2015, 19:25:37, 1129
02/11/2015, 19:25:39, 1129
02/11/2015, 19:25:40, 1129
02/11/2015, 19:25:42, 1129
02/11/2015, 19:25:44, 1129
02/11/2015, 19:25:46, 1129
02/11/2015, 19:25:47, 1129
02/11/2015, 19:25:49, 1129
02/11/2015, 19:25:51, 1129
02/11/2015, 19:25:53, 1129
02/11/2015, 19:25:54, 1129
02/11/2015, 19:25:56, 1129
02/11/2015, 19:25:58, 1129
02/11/2015, 19:26:00, 1129
02/11/2015, 19:26:02, 1129
02/11/2015, 19:26:03, 1129
02/11/2015, 19:26:05, 1128
02/11/2015, 19:26:07, 1128
02/11/2015, 19:26:09, 1128
02/11/2015, 19:26:10, 1129
02/11/2015, 19:26:12, 1128
02/11/2015, 19:26:14, 1129
02/11/2015, 19:26:16, 1129
02/11/2015, 19:26:17, 1129
02/11/2015, 19:26:19, 1129
02/11/2015, 19:26:21, 1129
02/11/2015, 19:26:23, 1129
02/11/2015, 19:26:24, 1130
02/11/2015, 19:26:26, 1129
02/11/2015, 19:26:28, 1129
02/11/2015, 19:26:30, 1129
02/11/2015, 19:26:32, 1129
02/11/2015, 19:26:33, 1130
02/11/2015, 19:26:35, 1129
02/11/2015, 19:26:37, 1129
02/11/2015, 19:26:39, 1129
02/11/2015, 19:26:40, 1129
02/11/2015, 19:26:42, 1129
02/11/2015, 19:26:44, 1129
02/11/2015, 19:26:46, 1129
02/11/2015, 19:26:47, 1129
02/11/2015, 19:26:49, 1129
02/11/2015, 19:26:51, 1129
02/11/2015, 19:26:53, 1129
02/11/2015, 19:26:54, 1129
02/11/2015, 19:26:56, 1129
02/11/2015, 19:26:58, 1129
02/11/2015, 19:27:00, 1129
02/11/2015, 19:27:01, 1129
02/11/2015, 19:27:03, 1129
02/11/2015, 19:27:05, 1129
02/11/2015, 19:27:07, 1129
02/11/2015, 19:27:09, 1129
02/11/2015, 19:27:10, 1129
02/11/2015, 19:27:12, 1129
02/11/2015, 19:27:14, 1129
02/11/2015, 19:27:16, 1129
02/11/2015, 19:27:17, 1129
02/11/2015, 19:27:19, 1129
02/11/2015, 19:27:21, 1129
02/11/2015, 19:27:23, 1130
02/11/2015, 19:27:24, 1130
02/11/2015, 19:27:26, 1130
02/11/2015, 19:27:28, 1130
02/11/2015, 19:27:30, 1130
02/11/2015, 19:27:31, 1130
02/11/2015, 19:27:33, 1129
02/11/2015, 19:27:35, 1129
02/11/2015, 19:27:37, 1129
02/11/2015, 19:27:38, 1129
02/11/2015, 19:27:40, 1129
02/11/2015, 19:27:42, 1129
02/11/2015, 19:27:44, 1129
02/11/2015, 19:27:46, 1129
02/11/2015, 19:27:47, 1129
02/11/2015, 19:27:49, 1129
02/11/2015, 19:27:51, 1130
02/11/2015, 19:27:53, 1130
02/11/2015, 19:27:54, 1130
02/11/2015, 19:27:56, 1130
02/11/2015, 19:27:58, 1130
02/11/2015, 19:28:00, 1130
02/11/2015, 19:28:01, 1129
02/11/2015, 19:28:03, 1129
02/11/2015, 19:28:05, 1129
02/11/2015, 19:28:07, 1129
02/11/2015, 19:28:08, 1129
02/11/2015, 19:28:10, 1129
02/11/2015, 19:28:12, 1129
02/11/2015, 19:28:14, 1129
02/11/2015, 19:28:16, 1129
02/11/2015, 19:28:17, 1129
02/11/2015, 19:28:19, 1129
02/11/2015, 19:28:21, 1129
02/11/2015, 19:28:23, 1129
02/11/2015, 19:28:24, 1129
02/11/2015, 19:28:26, 1129
02/11/2015, 19:28:28, 1130
02/11/2015, 19:28:30, 1130
02/11/2015, 19:28:31, 1130
02/11/2015, 19:28:33, 1130
02/11/2015, 19:28:35, 1130
02/11/2015, 19:28:37, 1130
02/11/2015, 19:28:38, 1130
02/11/2015, 19:28:40, 1129
02/11/2015, 19:28:42, 1129
02/11/2015, 19:28:44, 1130
02/11/2015, 19:28:45, 1130
02/11/2015, 19:28:47, 1130
02/11/2015, 19:28:49, 1130
02/11/2015, 19:28:51, 1130
02/11/2015, 19:28:53, 1131
02/11/2015, 19:28:54, 1130
02/11/2015, 19:28:56, 1130
02/11/2015, 19:28:58, 1129
02/11/2015, 19:29:00, 1129
02/11/2015, 19:29:01, 1129
02/11/2015, 19:29:03, 1129
02/11/2015, 19:29:05, 1129
02/11/2015, 19:29:07, 1130
02/11/2015, 19:29:08, 1130
02/11/2015, 19:29:10, 1130
02/11/2015, 19:29:12, 1129
02/11/2015, 19:29:14, 1130
02/11/2015, 19:29:15, 1130
02/11/2015, 19:29:17, 1130
02/11/2015, 19:29:19, 1130
02/11/2015, 19:29:21, 1129
02/11/2015, 19:29:22, 1129
02/11/2015, 19:29:24, 1130
02/11/2015, 19:29:26, 1129
02/11/2015, 19:29:28, 1129
02/11/2015, 19:29:30, 1129
02/11/2015, 19:29:31, 1129
02/11/2015, 19:29:33, 1129
02/11/2015, 19:29:35, 1129
02/11/2015, 19:29:37, 1129
02/11/2015, 19:29:38, 1129
02/11/2015, 19:29:40, 1129
02/11/2015, 19:29:42, 1129
02/11/2015, 19:29:44, 1129
02/11/2015, 19:29:45, 1129
02/11/2015, 19:29:47, 1129
02/11/2015, 19:29:49, 1129
02/11/2015, 19:29:51, 1129
02/11/2015, 19:29:52, 1129
02/11/2015, 19:29:54, 1129
02/11/2015, 19:29:56, 1129
02/11/2015, 19:29:58, 1130
02/11/2015, 19:29:59, 1130
02/11/2015, 19:30:01, 1129
02/11/2015, 19:30:03, 1129
02/11/2015, 19:30:05, 1129
02/11/2015, 19:30:07, 1129
02/11/2015, 19:30:08, 1129
02/11/2015, 19:30:10, 1129
02/11/2015, 19:30:12, 1129
02/11/2015, 19:30:14, 1129
02/11/2015, 19:30:15, 1129
02/11/2015, 19:30:17, 1129
02/11/2015, 19:30:19, 1129
02/11/2015, 19:30:21, 1129
02/11/2015, 19:30:22, 1129
02/11/2015, 19:30:24, 1129
02/11/2015, 19:30:26, 1129
02/11/2015, 19:30:28, 1129
02/11/2015, 19:30:29, 1129
02/11/2015, 19:30:31, 1129
02/11/2015, 19:30:33, 1129
02/11/2015, 19:30:35, 1129
02/11/2015, 19:30:37, 1129
02/11/2015, 19:30:38, 1129
02/11/2015, 19:30:40, 1129
02/11/2015, 19:30:42, 1129
02/11/2015, 19:30:44, 1129
02/11/2015, 19:30:45, 1129
02/11/2015, 19:30:47, 1129
02/11/2015, 19:30:49, 1129
02/11/2015, 19:30:51, 1129
02/11/2015, 19:30:52, 1129
02/11/2015, 19:30:54, 1130
02/11/2015, 19:30:56, 1130
02/11/2015, 19:30:58, 1130
02/11/2015, 19:30:59, 1130
02/11/2015, 19:31:01, 1130
02/11/2015, 19:31:03, 1130
02/11/2015, 19:31:05, 1130
02/11/2015, 19:31:06, 1130
02/11/2015, 19:31:08, 1130
02/11/2015, 19:31:10, 1130
02/11/2015, 19:31:12, 1130
02/11/2015, 19:31:14, 1130
02/11/2015, 19:31:15, 1130
02/11/2015, 19:31:17, 1129
02/11/2015, 19:31:19, 1129
02/11/2015, 19:31:21, 1129
02/11/2015, 19:31:22, 1130
02/11/2015, 19:31:24, 1130
02/11/2015, 19:31:26, 1130
02/11/2015, 19:31:28, 1130
02/11/2015, 19:31:29, 1130
02/11/2015, 19:31:31, 1130
02/11/2015, 19:31:33, 1130
02/11/2015, 19:31:35, 1130
02/11/2015, 19:31:36, 1130
02/11/2015, 19:31:38, 1130
02/11/2015, 19:31:40, 1130
02/11/2015, 19:31:42, 1130
02/11/2015, 19:31:43, 1130
02/11/2015, 19:31:45, 1130
02/11/2015, 19:31:47, 1130
02/11/2015, 19:31:49, 1130
02/11/2015, 19:31:51, 1130
02/11/2015, 19:31:52, 1130
02/11/2015, 19:31:54, 1130
02/11/2015, 19:31:56, 1130
02/11/2015, 19:31:58, 1130
02/11/2015, 19:31:59, 1130
02/11/2015, 19:32:01, 1130
02/11/2015, 19:32:03, 1129
02/11/2015, 19:32:05, 1130
02/11/2015, 19:32:06, 1130
02/11/2015, 19:32:08, 1130
02/11/2015, 19:32:10, 1130
02/11/2015, 19:32:12, 1130
02/11/2015, 19:32:13, 1130
02/11/2015, 19:32:15, 1130
02/11/2015, 19:32:17, 1130
02/11/2015, 19:32:19, 1130
02/11/2015, 19:32:21, 1130
02/11/2015, 19:32:22, 1130
02/11/2015, 19:32:24, 1130
02/11/2015, 19:32:26, 1130
02/11/2015, 19:32:28, 1130
02/11/2015, 19:32:29, 1131
02/11/2015, 19:32:31, 1131
02/11/2015, 19:32:33, 1131
02/11/2015, 19:32:35, 1131
02/11/2015, 19:32:36, 1130
02/11/2015, 19:32:38, 1130
02/11/2015, 19:32:40, 1130
02/11/2015, 19:32:42, 1130
02/11/2015, 19:32:43, 1130
02/11/2015, 19:32:45, 1130
02/11/2015, 19:32:47, 1130
02/11/2015, 19:32:49, 1130
02/11/2015, 19:32:50, 1130
02/11/2015, 19:32:52, 1130
02/11/2015, 19:32:54, 1130
02/11/2015, 19:32:56, 1130
02/11/2015, 19:32:58, 1130
02/11/2015, 19:32:59, 1130
02/11/2015, 19:33:01, 1130
02/11/2015, 19:33:03, 1130
02/11/2015, 19:33:05, 1130
02/11/2015, 19:33:06, 1130
02/11/2015, 19:33:08, 1130
02/11/2015, 19:33:10, 1130
02/11/2015, 19:33:12, 1130
02/11/2015, 19:33:13, 1130
02/11/2015, 19:33:15, 1130
02/11/2015, 19:33:17, 1130
02/11/2015, 19:33:19, 1130
02/11/2015, 19:33:20, 1129
02/11/2015, 19:33:22, 1129
02/11/2015, 19:33:24, 1130
02/11/2015, 19:33:26, 1130
02/11/2015, 19:33:27, 1130
02/11/2015, 19:33:29, 1130
02/11/2015, 19:33:31, 1131
02/11/2015, 19:33:33, 1131
02/11/2015, 19:33:35, 1131
02/11/2015, 19:33:36, 1130
02/11/2015, 19:33:38, 1130
02/11/2015, 19:33:40, 1130
02/11/2015, 19:33:42, 1130
02/11/2015, 19:33:43, 1130
02/11/2015, 19:33:45, 1131
02/11/2015, 19:33:47, 1130
02/11/2015, 19:33:49, 1130
02/11/2015, 19:33:50, 1130
02/11/2015, 19:33:52, 1130
02/11/2015, 19:33:54, 1130
02/11/2015, 19:33:56, 1130
02/11/2015, 19:33:57, 1130
02/11/2015, 19:33:59, 1130
02/11/2015, 19:34:01, 1131
02/11/2015, 19:34:03, 1131
02/11/2015, 19:34:04, 1131
02/11/2015, 19:34:06, 1131
02/11/2015, 19:34:08, 1131
02/11/2015, 19:34:10, 1131
02/11/2015, 19:34:12, 1131
02/11/2015, 19:34:13, 1131
02/11/2015, 19:34:15, 1130
02/11/2015, 19:34:17, 1130
02/11/2015, 19:34:19, 1130
02/11/2015, 19:34:20, 1130
02/11/2015, 19:34:22, 1130
02/11/2015, 19:34:24, 1130
02/11/2015, 19:34:26, 1130
02/11/2015, 19:34:27, 1130
02/11/2015, 19:34:29, 1130
02/11/2015, 19:34:31, 1130
02/11/2015, 19:34:33, 1130
02/11/2015, 19:34:34, 1130
02/11/2015, 19:34:36, 1130
02/11/2015, 19:34:38, 1130
02/11/2015, 19:34:40, 1130
02/11/2015, 19:34:41, 1130
02/11/2015, 19:34:43, 1130
02/11/2015, 19:34:45, 1130
02/11/2015, 19:34:47, 1130
02/11/2015, 19:34:49, 1130
02/11/2015, 19:34:50, 1130
02/11/2015, 19:34:52, 1130
02/11/2015, 19:34:54, 1130
02/11/2015, 19:34:56, 1130
02/11/2015, 19:34:57, 1131
02/11/2015, 19:34:59, 1131
02/11/2015, 19:35:01, 1131
02/11/2015, 19:35:03, 1131
02/11/2015, 19:35:04, 1131
02/11/2015, 19:35:06, 1130
02/11/2015, 19:35:08, 1131
02/11/2015, 19:35:10, 1131
02/11/2015, 19:35:11, 1131
02/11/2015, 19:35:13, 1131
02/11/2015, 19:35:15, 1130
02/11/2015, 19:35:17, 1130
02/11/2015, 19:35:18, 1130
02/11/2015, 19:35:20, 1130
02/11/2015, 19:35:22, 1130
02/11/2015, 19:35:24, 1130
02/11/2015, 19:35:26, 1130
02/11/2015, 19:35:27, 1130
02/11/2015, 19:35:29, 1130
02/11/2015, 19:35:31, 1130
02/11/2015, 19:35:33, 1130
02/11/2015, 19:35:34, 1130
02/11/2015, 19:35:36, 1130
02/11/2015, 19:35:38, 1130
02/11/2015, 19:35:40, 1131
02/11/2015, 19:35:41, 1131
02/11/2015, 19:35:43, 1131
02/11/2015, 19:35:45, 1131
02/11/2015, 19:35:47, 1131
02/11/2015, 19:35:48, 1131
02/11/2015, 19:35:50, 1131
02/11/2015, 19:35:52, 1131
02/11/2015, 19:35:54, 1131
02/11/2015, 19:35:56, 1131
02/11/2015, 19:35:57, 1131
02/11/2015, 19:35:59, 1131
02/11/2015, 19:36:01, 1131
02/11/2015, 19:36:03, 1131
02/11/2015, 19:36:04, 1131
02/11/2015, 19:36:06, 1131
02/11/2015, 19:36:08, 1131
02/11/2015, 19:36:10, 1131
02/11/2015, 19:36:11, 1131
02/11/2015, 19:36:13, 1131
02/11/2015, 19:36:15, 1130
02/11/2015, 19:36:17, 1130
02/11/2015, 19:36:18, 1130
02/11/2015, 19:36:20, 1130
02/11/2015, 19:36:22, 1130
02/11/2015, 19:36:24, 1130
02/11/2015, 19:36:25, 1130
02/11/2015, 19:36:27, 1130
02/11/2015, 19:36:29, 1130
02/11/2015, 19:36:31, 1130
02/11/2015, 19:36:33, 1130
02/11/2015, 19:36:34, 1130
02/11/2015, 19:36:36, 1130
02/11/2015, 19:36:38, 1130
02/11/2015, 19:36:40, 1129
02/11/2015, 19:36:41, 1129
02/11/2015, 19:36:43, 1129
02/11/2015, 19:36:45, 1130
02/11/2015, 19:36:47, 1130
02/11/2015, 19:36:48, 1130
02/11/2015, 19:36:50, 1131
02/11/2015, 19:36:52, 1131
02/11/2015, 19:36:54, 1131
02/11/2015, 19:36:55, 1131
02/11/2015, 19:36:57, 1130
02/11/2015, 19:36:59, 1131
02/11/2015, 19:37:01, 1131
02/11/2015, 19:37:02, 1130
02/11/2015, 19:37:04, 1130
02/11/2015, 19:37:06, 1130
02/11/2015, 19:37:08, 1130
02/11/2015, 19:37:10, 1130
02/11/2015, 19:37:11, 1130
02/11/2015, 19:37:13, 1130
02/11/2015, 19:37:15, 1131
02/11/2015, 19:37:17, 1131
02/11/2015, 19:37:18, 1131
02/11/2015, 19:37:20, 1130
02/11/2015, 19:37:22, 1131
02/11/2015, 19:37:24, 1131
02/11/2015, 19:37:25, 1131
02/11/2015, 19:37:27, 1131
02/11/2015, 19:37:29, 1130
02/11/2015, 19:37:31, 1130
02/11/2015, 19:37:32, 1130
02/11/2015, 19:37:34, 1130
02/11/2015, 19:37:36, 1130
02/11/2015, 19:37:38, 1130
02/11/2015, 19:37:39, 1131
02/11/2015, 19:37:41, 1131
02/11/2015, 19:37:43, 1131
02/11/2015, 19:37:45, 1131
02/11/2015, 19:37:47, 1131
02/11/2015, 19:37:48, 1131
02/11/2015, 19:37:50, 1131
02/11/2015, 19:37:52, 1131
02/11/2015, 19:37:54, 1131
02/11/2015, 19:37:55, 1131
02/11/2015, 19:37:57, 1132
02/11/2015, 19:37:59, 1131
02/11/2015, 19:38:01, 1131
02/11/2015, 19:38:02, 1131
02/11/2015, 19:38:04, 1131
02/11/2015, 19:38:06, 1131
02/11/2015, 19:38:08, 1131
02/11/2015, 19:38:09, 1131
02/11/2015, 19:38:11, 1131
02/11/2015, 19:38:13, 1131
02/11/2015, 19:38:15, 1131
02/11/2015, 19:38:17, 1131
02/11/2015, 19:38:18, 1130
02/11/2015, 19:38:20, 1130
02/11/2015, 19:38:22, 1130
02/11/2015, 19:38:24, 1131
02/11/2015, 19:38:25, 1131
02/11/2015, 19:38:27, 1131
02/11/2015, 19:38:29, 1131
02/11/2015, 19:38:31, 1131
02/11/2015, 19:38:32, 1131
02/11/2015, 19:38:34, 1131
02/11/2015, 19:38:36, 1131
02/11/2015, 19:38:38, 1131
02/11/2015, 19:38:39, 1131
02/11/2015, 19:38:41, 1131
02/11/2015, 19:38:43, 1131
02/11/2015, 19:38:45, 1131
02/11/2015, 19:38:46, 1131
02/11/2015, 19:38:48, 1131
02/11/2015, 19:38:50, 1132
02/11/2015, 19:38:52, 1132
02/11/2015, 19:38:54, 1132
02/11/2015, 19:38:55, 1131
02/11/2015, 19:38:57, 1131
02/11/2015, 19:38:59, 1131
02/11/2015, 19:39:01, 1132
02/11/2015, 19:39:02, 1131
02/11/2015, 19:39:04, 1131
02/11/2015, 19:39:06, 1131
02/11/2015, 19:39:08, 1131
02/11/2015, 19:39:09, 1131
02/11/2015, 19:39:11, 1131
02/11/2015, 19:39:13, 1131
02/11/2015, 19:39:15, 1131
02/11/2015, 19:39:16, 1131
02/11/2015, 19:39:18, 1131
02/11/2015, 19:39:20, 1131
02/11/2015, 19:39:22, 1131
02/11/2015, 19:39:23, 1131
02/11/2015, 19:39:25, 1131
02/11/2015, 19:39:27, 1131
02/11/2015, 19:39:29, 1131
02/11/2015, 19:39:31, 1131
02/11/2015, 19:39:32, 1131
02/11/2015, 19:39:34, 1131
02/11/2015, 19:39:36, 1132
02/11/2015, 19:39:38, 1132
